date,gold_price,gold_ret,sp500_price,usd_price,rates_price,sp500_ret,usd_ret,rate_ret,sp500_mom_20,usd_mom_20,rate_mom_20,sp500_vol_20,usd_vol_20,gold_vs_sp500,gold_vs_usd,target
2018-06-18,121.11000061035156,-0.0018954650937899054,2773.75,94.75,2.9260001182556152,-0.0021261277624751163,-0.00042199509590667983,0.0006840264853358313,0.022403502417361,0.01185391518140344,-0.04597319792629473,0.005873851305835049,0.0039613835461677765,0.0002306626686852109,-0.0014734699978832255,-0.039633416130521626
2018-06-19,120.8000030517578,-0.0025596363391254817,2762.590087890625,95.08999633789062,2.8929998874664307,-0.004023402292699374,0.0035883518510884116,-0.011278273908224667,0.01082326007563239,0.015051195859538735,-0.05611750947567984,0.005787111835008145,0.004016934426450894,0.0014637659535738923,-0.006147988190213893,-0.04130799144952024
2018-06-20,120.26000213623048,-0.004470206141434896,2767.320068359375,95.05999755859375,2.927999973297119,0.0017121542893689945,-0.00031547776266893646,0.012098198130709337,0.015739061192515003,0.01548976539673097,-0.044698232093209334,0.005725619802282383,0.004009590621134475,-0.00618236043080389,-0.0041547283787659595,-0.0307667097281884
2018-06-21,120.0500030517578,-0.001746208886931444,2749.760009765625,94.87000274658203,2.8970000743865967,-0.006345510515579966,-0.0019986831147834616,-0.01058739726544966,0.006025694480917165,0.009147969267199185,-0.035298017267284876,0.005908376959814928,0.00396675661766998,0.004599301628648522,0.00025247422785201756,-0.033735967920064946
2018-06-22,120.33999633789062,0.0024156041546103957,2754.8798828125,94.5199966430664,2.9000000953674316,0.0018619345065358228,-0.003689323214742246,0.0010355612370738232,0.009942177079282466,0.0078907855982282,-0.027172040482371762,0.005891229351317666,0.004024049967190651,0.0005536696480745729,0.006104927369352642,-0.03573205545303293
2018-06-25,119.88999938964844,-0.0037393797734436296,2717.070068359375,94.27999877929688,2.875,-0.013724668973416176,-0.002539122643812952,-0.008620722256998503,-0.0015654145742438619,0.0009554765427106648,-0.019106105215721647,0.006678312080858334,0.003961329564108318,0.009985289199972547,-0.0012002571296306774,-0.02677453583129985
2018-06-26,119.26000213623048,-0.0052547940330738285,2723.06005859375,94.68000030517578,2.880000114440918,0.0022045770199778936,0.004242697614106783,0.001739170240319332,0.01234263115775791,-0.0015817939785147672,0.04046251139012935,0.006115645371682844,0.0037692530788452825,-0.007459371053051722,-0.009497491647180611,-0.029263838928809127
2018-06-27,118.58000183105467,-0.005701830395735241,2699.6298828125,95.29000091552734,2.8269999027252197,-0.008604355128821406,0.006442760967314998,-0.018402850558909445,-0.008950087138344553,0.012108331079899948,-0.005278010156195223,0.005747686444271583,0.0036471569071372554,0.0029025247330861648,-0.012144591363050239,-0.023191094261560408
2018-06-28,118.22000122070312,-0.003035930214138949,2716.31005859375,95.38999938964844,2.8469998836517334,0.00617868985946779,0.0010494120386224104,0.007074630921364289,0.004080937940684093,0.01489521819021733,0.00885891449762366,0.0057185331475793815,0.0036071901722095636,-0.009214620073606739,-0.004085342252761359,-0.02173912762888852
2018-06-29,118.6500015258789,0.003637288959023266,2718.3701171875,94.62999725341797,2.8489999771118164,0.0007584033300001014,-0.007967314614669596,0.0007025267094558085,-0.005942324455914805,0.004671353653328936,-0.0158894660164991,0.0051479837455035765,0.00407905378188697,0.0028788856290231646,0.011604603573692862,-0.022418909632539785
